id,predicted_stars,actual_stars,mse
ELxoOY2F-1jSb8mqyN7Zbg,4,5,1
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,4,1
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,4,1
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,4,4,0
B89xU39A243rNNoQpcCKYA,5,4,1
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,4,5,1
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,4,4,0
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,3,4,1
OWMCp8jmbjouogxcKarQFg,1,1,0
OWMCp8jmbjouogxcKarQFg,1,2,1
OWMCp8jmbjouogxcKarQFg,5,5,0
OWMCp8jmbjouogxcKarQFg,4,1,9
OWMCp8jmbjouogxcKarQFg,5,5,0
OWMCp8jmbjouogxcKarQFg,4,3,1
OWMCp8jmbjouogxcKarQFg,5,5,0
OWMCp8jmbjouogxcKarQFg,1,1,0
nl2nsBi9U3sW1R34nF0s0Q,5,3,4
nl2nsBi9U3sW1R34nF0s0Q,4,4,0
nl2nsBi9U3sW1R34nF0s0Q,5,5,0
nl2nsBi9U3sW1R34nF0s0Q,5,3,4
nl2nsBi9U3sW1R34nF0s0Q,5,5,0
nl2nsBi9U3sW1R34nF0s0Q,5,5,0
nl2nsBi9U3sW1R34nF0s0Q,5,3,4
nl2nsBi9U3sW1R34nF0s0Q,5,5,0
KMBqBh6rMXxcFoV0PxuoDg,1,3,4
KMBqBh6rMXxcFoV0PxuoDg,5,4,1
c79drEBxcX3LsiK6AFgGew,4,4,0
c79drEBxcX3LsiK6AFgGew,1,1,0
B89xU39A243rNNoQpcCKYA,3,4,1
B89xU39A243rNNoQpcCKYA,4,1,9
B89xU39A243rNNoQpcCKYA,3,5,4
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,4,5,1
B89xU39A243rNNoQpcCKYA,4,5,1
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,1,3,4
B89xU39A243rNNoQpcCKYA,4,4,0
B89xU39A243rNNoQpcCKYA,5,5,0
B89xU39A243rNNoQpcCKYA,5,4,1
B89xU39A243rNNoQpcCKYA,5,3,4
B89xU39A243rNNoQpcCKYA,4,3,1
B89xU39A243rNNoQpcCKYA,5,4,1
B89xU39A243rNNoQpcCKYA,5,5,0
iZfeH70e_YFLrURT8WuCYQ,2,2,0
iZfeH70e_YFLrURT8WuCYQ,1,1,0
iZfeH70e_YFLrURT8WuCYQ,1,1,0
iZfeH70e_YFLrURT8WuCYQ,2,2,0
iZfeH70e_YFLrURT8WuCYQ,5,4,1
iZfeH70e_YFLrURT8WuCYQ,5,5,0
iZfeH70e_YFLrURT8WuCYQ,4,4,0
iZfeH70e_YFLrURT8WuCYQ,5,4,1
iZfeH70e_YFLrURT8WuCYQ,3,2,1
iZfeH70e_YFLrURT8WuCYQ,5,2,9
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,1,2,1
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,4,4,0
0xtBEP5zCu1153SoqqemLw,5,4,1
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,3,4,1
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,1,5,16
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,5,4,1
0xtBEP5zCu1153SoqqemLw,4,3,1
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,5,5,0
0xtBEP5zCu1153SoqqemLw,5,5,0
dHTGzM4_3kKEiQvab9mi9A,5,4,1
dHTGzM4_3kKEiQvab9mi9A,5,4,1
dHTGzM4_3kKEiQvab9mi9A,5,5,0
dHTGzM4_3kKEiQvab9mi9A,3,3,0
dHTGzM4_3kKEiQvab9mi9A,4,4,0
dHTGzM4_3kKEiQvab9mi9A,5,5,0
dHTGzM4_3kKEiQvab9mi9A,4,3,1
ftia7qU_2jo3dpYvvXDrpw,5,5,0
ftia7qU_2jo3dpYvvXDrpw,1,1,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,1,3,4
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,4,5,1
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,4,4,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
jrWegacxD7lD1Cp-Kc5m2w,5,4,1
jrWegacxD7lD1Cp-Kc5m2w,5,3,4
dHTGzM4_3kKEiQvab9mi9A,5,3,4
dHTGzM4_3kKEiQvab9mi9A,5,5,0
dHTGzM4_3kKEiQvab9mi9A,5,5,0
dHTGzM4_3kKEiQvab9mi9A,5,5,0
dHTGzM4_3kKEiQvab9mi9A,4,4,0
dHTGzM4_3kKEiQvab9mi9A,4,3,1
dHTGzM4_3kKEiQvab9mi9A,4,4,0
_QkGfsQaQbuyUf-hy_2muw,5,5,0
_QkGfsQaQbuyUf-hy_2muw,5,5,0
_QkGfsQaQbuyUf-hy_2muw,1,1,0
_QkGfsQaQbuyUf-hy_2muw,5,5,0
LHVfdNRDiQfRpDyHyzvI5A,5,5,0
LHVfdNRDiQfRpDyHyzvI5A,5,3,4
LHVfdNRDiQfRpDyHyzvI5A,5,5,0
LHVfdNRDiQfRpDyHyzvI5A,1,2,1
LHVfdNRDiQfRpDyHyzvI5A,1,1,0
uWrrQ8Rk2uM2WqPMi7EDag,1,1,0
uWrrQ8Rk2uM2WqPMi7EDag,5,5,0
uWrrQ8Rk2uM2WqPMi7EDag,5,3,4
uWrrQ8Rk2uM2WqPMi7EDag,1,5,16
uWrrQ8Rk2uM2WqPMi7EDag,4,3,1
uWrrQ8Rk2uM2WqPMi7EDag,5,4,1
uWrrQ8Rk2uM2WqPMi7EDag,4,3,1
uWrrQ8Rk2uM2WqPMi7EDag,5,5,0
uWrrQ8Rk2uM2WqPMi7EDag,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,4,3,1
zfiSQ1dl3vTJ-og96eqXGA,3,3,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,5,3,4
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,5,4,1
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,2,2,0
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,4,5,1
zfiSQ1dl3vTJ-og96eqXGA,1,1,0
zfiSQ1dl3vTJ-og96eqXGA,1,1,0
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,4,5,1
uZkysgjMeC3UO03cPyBD2g,4,4,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
uZkysgjMeC3UO03cPyBD2g,5,5,0
LHVfdNRDiQfRpDyHyzvI5A,4,4,0
LHVfdNRDiQfRpDyHyzvI5A,4,5,1
LHVfdNRDiQfRpDyHyzvI5A,5,5,0
LHVfdNRDiQfRpDyHyzvI5A,5,5,0
LHVfdNRDiQfRpDyHyzvI5A,1,1,0
LHVfdNRDiQfRpDyHyzvI5A,4,3,1
LHVfdNRDiQfRpDyHyzvI5A,4,5,1
LHVfdNRDiQfRpDyHyzvI5A,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,4,4,0
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,1,1,0
IyrDnrvUKpndj5zIv1KvGQ,1,3,4
IyrDnrvUKpndj5zIv1KvGQ,1,2,1
IyrDnrvUKpndj5zIv1KvGQ,5,4,1
IyrDnrvUKpndj5zIv1KvGQ,4,4,0
IyrDnrvUKpndj5zIv1KvGQ,4,3,1
QC9bLPcNk6ymAOHf03pHhQ,5,4,1
QC9bLPcNk6ymAOHf03pHhQ,4,3,1
QC9bLPcNk6ymAOHf03pHhQ,1,1,0
CUn59grUqyROxhSyfjjhHw,1,1,0
CUn59grUqyROxhSyfjjhHw,5,5,0
CUn59grUqyROxhSyfjjhHw,2,2,0
CUn59grUqyROxhSyfjjhHw,5,2,9
CUn59grUqyROxhSyfjjhHw,4,1,9
CUn59grUqyROxhSyfjjhHw,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,1,1,0
zfiSQ1dl3vTJ-og96eqXGA,1,1,0
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,5,4,1
zfiSQ1dl3vTJ-og96eqXGA,4,4,0
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
zfiSQ1dl3vTJ-og96eqXGA,4,5,1
zfiSQ1dl3vTJ-og96eqXGA,5,4,1
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
zfiSQ1dl3vTJ-og96eqXGA,5,5,0
zfiSQ1dl3vTJ-og96eqXGA,5,4,1
zfiSQ1dl3vTJ-og96eqXGA,5,1,16
zfiSQ1dl3vTJ-og96eqXGA,1,1,0
nXQWBN0ojBqg_HXh0J2AFA,4,3,1
nXQWBN0ojBqg_HXh0J2AFA,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,5,4,1
IyrDnrvUKpndj5zIv1KvGQ,1,1,0
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,5,4,1
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,4,3,1
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,5,4,1
IyrDnrvUKpndj5zIv1KvGQ,4,5,1
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,4,4,0
IyrDnrvUKpndj5zIv1KvGQ,5,2,9
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,5,5,0
IyrDnrvUKpndj5zIv1KvGQ,3,4,1
IyrDnrvUKpndj5zIv1KvGQ,4,3,1
IyrDnrvUKpndj5zIv1KvGQ,5,4,1
IyrDnrvUKpndj5zIv1KvGQ,5,4,1
IyrDnrvUKpndj5zIv1KvGQ,4,3,1
IyrDnrvUKpndj5zIv1KvGQ,2,1,1
q0rVpseQtPmmVoOPdZ4xMQ,5,5,0
q0rVpseQtPmmVoOPdZ4xMQ,1,2,1
q0rVpseQtPmmVoOPdZ4xMQ,5,4,1
L7wyRIU1j9vRnoEs7DmatA,4,4,0
L7wyRIU1j9vRnoEs7DmatA,4,4,0
L7wyRIU1j9vRnoEs7DmatA,5,5,0
L7wyRIU1j9vRnoEs7DmatA,5,5,0
L7wyRIU1j9vRnoEs7DmatA,5,5,0
L7wyRIU1j9vRnoEs7DmatA,4,5,1
L7wyRIU1j9vRnoEs7DmatA,5,5,0
of-a3UqUN5iz-ttBf0knig,3,3,0
of-a3UqUN5iz-ttBf0knig,4,5,1
of-a3UqUN5iz-ttBf0knig,5,5,0
oDcTa97TuRsNVg8urdw6qA,5,5,0
oDcTa97TuRsNVg8urdw6qA,1,1,0
oDcTa97TuRsNVg8urdw6qA,1,1,0
oDcTa97TuRsNVg8urdw6qA,1,3,4
oDcTa97TuRsNVg8urdw6qA,1,1,0
oDcTa97TuRsNVg8urdw6qA,1,1,0
oDcTa97TuRsNVg8urdw6qA,1,3,4
oDcTa97TuRsNVg8urdw6qA,4,4,0
oDcTa97TuRsNVg8urdw6qA,1,1,0
oDcTa97TuRsNVg8urdw6qA,5,2,9
oDcTa97TuRsNVg8urdw6qA,1,1,0
oDcTa97TuRsNVg8urdw6qA,1,1,0
hTSIT3puu8m8-kOZYS4Zdg,1,5,16
hTSIT3puu8m8-kOZYS4Zdg,5,3,4
hTSIT3puu8m8-kOZYS4Zdg,4,3,1
hTSIT3puu8m8-kOZYS4Zdg,4,5,1
hTSIT3puu8m8-kOZYS4Zdg,4,4,0
hTSIT3puu8m8-kOZYS4Zdg,4,3,1
hTSIT3puu8m8-kOZYS4Zdg,1,2,1
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,4,3,1
JJzAOl3kQLfhOzB_vjf3FQ,4,5,1
JJzAOl3kQLfhOzB_vjf3FQ,1,2,1
JJzAOl3kQLfhOzB_vjf3FQ,4,5,1
JJzAOl3kQLfhOzB_vjf3FQ,3,2,1
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,4,1
W36vefYka0IZAPWygxJtqg,5,4,1
W36vefYka0IZAPWygxJtqg,3,1,4
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,4,1
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,5,4,1
W36vefYka0IZAPWygxJtqg,4,2,4
W36vefYka0IZAPWygxJtqg,5,5,0
W36vefYka0IZAPWygxJtqg,3,5,4
W36vefYka0IZAPWygxJtqg,5,4,1
esF6vzW_Owwxj3s5I6nlvg,2,2,0
a9vzUNNZS6Z75ONo_p-WaA,5,1,16
a9vzUNNZS6Z75ONo_p-WaA,1,1,0
2OkYkQRItlqbKw9Mz7flCA,1,1,0
2OkYkQRItlqbKw9Mz7flCA,4,4,0
2OkYkQRItlqbKw9Mz7flCA,5,5,0
2OkYkQRItlqbKw9Mz7flCA,1,3,4
2OkYkQRItlqbKw9Mz7flCA,4,4,0
2OkYkQRItlqbKw9Mz7flCA,4,4,0
7vXmhdqO6aAoZGEVyusk0w,5,5,0
7vXmhdqO6aAoZGEVyusk0w,4,4,0
PjhIQJf2dbdLxgnFrAUaNw,5,5,0
PjhIQJf2dbdLxgnFrAUaNw,4,3,1
PjhIQJf2dbdLxgnFrAUaNw,4,5,1
PjhIQJf2dbdLxgnFrAUaNw,1,2,1
PjhIQJf2dbdLxgnFrAUaNw,3,3,0
PjhIQJf2dbdLxgnFrAUaNw,4,3,1
PjhIQJf2dbdLxgnFrAUaNw,1,1,0
PjhIQJf2dbdLxgnFrAUaNw,5,5,0
PjhIQJf2dbdLxgnFrAUaNw,5,5,0
PjhIQJf2dbdLxgnFrAUaNw,3,3,0
PjhIQJf2dbdLxgnFrAUaNw,4,4,0
PjhIQJf2dbdLxgnFrAUaNw,1,3,4
PjhIQJf2dbdLxgnFrAUaNw,2,1,1
imBVeP4aA-aLTdPD-t8_WQ,3,3,0
imBVeP4aA-aLTdPD-t8_WQ,1,1,0
imBVeP4aA-aLTdPD-t8_WQ,1,1,0
a9vzUNNZS6Z75ONo_p-WaA,1,2,1
a9vzUNNZS6Z75ONo_p-WaA,4,3,1
a9vzUNNZS6Z75ONo_p-WaA,5,5,0
eGLnLiKt58jHNjGVw149Nw,2,1,1
eGLnLiKt58jHNjGVw149Nw,5,4,1
2OkYkQRItlqbKw9Mz7flCA,2,2,0
2OkYkQRItlqbKw9Mz7flCA,3,3,0
2OkYkQRItlqbKw9Mz7flCA,3,2,1
2OkYkQRItlqbKw9Mz7flCA,5,4,1
2OkYkQRItlqbKw9Mz7flCA,1,1,0
2OkYkQRItlqbKw9Mz7flCA,4,2,4
2OkYkQRItlqbKw9Mz7flCA,5,5,0
2OkYkQRItlqbKw9Mz7flCA,1,1,0
2OkYkQRItlqbKw9Mz7flCA,5,5,0
imBVeP4aA-aLTdPD-t8_WQ,4,3,1
imBVeP4aA-aLTdPD-t8_WQ,1,1,0
imBVeP4aA-aLTdPD-t8_WQ,4,4,0
imBVeP4aA-aLTdPD-t8_WQ,4,4,0
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,4,3,1
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,5,3,4
hTSIT3puu8m8-kOZYS4Zdg,5,4,1
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,1,1,0
hTSIT3puu8m8-kOZYS4Zdg,4,4,0
hTSIT3puu8m8-kOZYS4Zdg,4,4,0
hTSIT3puu8m8-kOZYS4Zdg,1,1,0
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,4,4,0
hTSIT3puu8m8-kOZYS4Zdg,4,3,1
hTSIT3puu8m8-kOZYS4Zdg,1,1,0
hTSIT3puu8m8-kOZYS4Zdg,5,2,9
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,1,3,4
hTSIT3puu8m8-kOZYS4Zdg,5,2,9
hTSIT3puu8m8-kOZYS4Zdg,5,4,1
0S4mVrhhSfTsKRtBF_W_BQ,5,5,0
0S4mVrhhSfTsKRtBF_W_BQ,5,1,16
0S4mVrhhSfTsKRtBF_W_BQ,1,2,1
9umA26_aWjEuVe4QW7axtw,5,5,0
9umA26_aWjEuVe4QW7axtw,5,5,0
9umA26_aWjEuVe4QW7axtw,4,4,0
-R_dMb9Z1eBv_FlYZrrKbw,1,1,0
-R_dMb9Z1eBv_FlYZrrKbw,1,3,4
-R_dMb9Z1eBv_FlYZrrKbw,1,1,0
-R_dMb9Z1eBv_FlYZrrKbw,4,4,0
-R_dMb9Z1eBv_FlYZrrKbw,2,2,0
SDdB_gFAWW23cNmtwT-dAA,4,3,1
SDdB_gFAWW23cNmtwT-dAA,4,4,0
SDdB_gFAWW23cNmtwT-dAA,5,4,1
SDdB_gFAWW23cNmtwT-dAA,4,4,0
SDdB_gFAWW23cNmtwT-dAA,4,4,0
SDdB_gFAWW23cNmtwT-dAA,5,3,4
SDdB_gFAWW23cNmtwT-dAA,1,2,1
SDdB_gFAWW23cNmtwT-dAA,5,5,0
SDdB_gFAWW23cNmtwT-dAA,2,2,0
SDdB_gFAWW23cNmtwT-dAA,4,4,0
SDdB_gFAWW23cNmtwT-dAA,1,1,0
SDdB_gFAWW23cNmtwT-dAA,5,5,0
WIvzaGdl-leuDb5TNtiNFg,5,4,1
WIvzaGdl-leuDb5TNtiNFg,2,1,1
0xUKfmnzPSl8HQz-K_-0Ew,5,4,1
0xUKfmnzPSl8HQz-K_-0Ew,1,1,0
0xUKfmnzPSl8HQz-K_-0Ew,3,4,1
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,4,5,1
0xUKfmnzPSl8HQz-K_-0Ew,4,4,0
0xUKfmnzPSl8HQz-K_-0Ew,3,3,0
0xUKfmnzPSl8HQz-K_-0Ew,5,5,0
0xUKfmnzPSl8HQz-K_-0Ew,5,4,1
IusBltP6n8tGKm3LU0TRtQ,5,4,1
IusBltP6n8tGKm3LU0TRtQ,5,5,0
IusBltP6n8tGKm3LU0TRtQ,5,5,0
IusBltP6n8tGKm3LU0TRtQ,5,4,1
IusBltP6n8tGKm3LU0TRtQ,4,3,1
IusBltP6n8tGKm3LU0TRtQ,3,4,1
HJ5XgFiNjz4arYS3n27_jA,4,3,1
HJ5XgFiNjz4arYS3n27_jA,2,2,0
HJ5XgFiNjz4arYS3n27_jA,4,4,0
HJ5XgFiNjz4arYS3n27_jA,5,3,4
HJ5XgFiNjz4arYS3n27_jA,4,4,0
HJ5XgFiNjz4arYS3n27_jA,4,4,0
HJ5XgFiNjz4arYS3n27_jA,5,4,1
hTSIT3puu8m8-kOZYS4Zdg,4,4,0
hTSIT3puu8m8-kOZYS4Zdg,4,4,0
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
hTSIT3puu8m8-kOZYS4Zdg,5,5,0
me17NOULVwu40AdKGYHIaQ,5,5,0
me17NOULVwu40AdKGYHIaQ,5,5,0
me17NOULVwu40AdKGYHIaQ,3,3,0
ySBvgchqN-sJmvUQVcTpnw,1,1,0
ySBvgchqN-sJmvUQVcTpnw,5,4,1
ySBvgchqN-sJmvUQVcTpnw,1,2,1
ySBvgchqN-sJmvUQVcTpnw,1,1,0
kzuQsq0KPWLeKFtnLXXyHg,5,4,1
kzuQsq0KPWLeKFtnLXXyHg,4,2,4
kzuQsq0KPWLeKFtnLXXyHg,4,4,0
92rhxx9s3s5_vNkJbRjVNw,1,1,0
vtj3lt38T9Icu_RXHAQ__w,4,3,1
kzuQsq0KPWLeKFtnLXXyHg,5,5,0
kzuQsq0KPWLeKFtnLXXyHg,4,5,1
kzuQsq0KPWLeKFtnLXXyHg,4,3,1
kzuQsq0KPWLeKFtnLXXyHg,2,5,9
kzuQsq0KPWLeKFtnLXXyHg,4,4,0
yZrL-0M_ia36JMC2P1cumA,4,4,0
yZrL-0M_ia36JMC2P1cumA,5,4,1
yZrL-0M_ia36JMC2P1cumA,1,1,0
yZrL-0M_ia36JMC2P1cumA,1,1,0
e4iYJVyoUAKlitSnxjgwbg,1,2,1
e4iYJVyoUAKlitSnxjgwbg,2,2,0
e4iYJVyoUAKlitSnxjgwbg,5,1,16
me17NOULVwu40AdKGYHIaQ,5,5,0
me17NOULVwu40AdKGYHIaQ,4,2,4
me17NOULVwu40AdKGYHIaQ,4,3,1
me17NOULVwu40AdKGYHIaQ,5,5,0
me17NOULVwu40AdKGYHIaQ,5,5,0
me17NOULVwu40AdKGYHIaQ,1,2,1
LLGGe9k7NTVy1Z2wH1_Uew,5,5,0
LLGGe9k7NTVy1Z2wH1_Uew,2,2,0
LLGGe9k7NTVy1Z2wH1_Uew,5,5,0
LLGGe9k7NTVy1Z2wH1_Uew,3,3,0
LLGGe9k7NTVy1Z2wH1_Uew,1,2,1
LLGGe9k7NTVy1Z2wH1_Uew,5,4,1
LLGGe9k7NTVy1Z2wH1_Uew,4,2,4
LLGGe9k7NTVy1Z2wH1_Uew,3,3,0
jeOll8b1paa_9JDyOi-kXw,5,4,1
jeOll8b1paa_9JDyOi-kXw,5,3,4
jeOll8b1paa_9JDyOi-kXw,1,1,0
m9x3lP68vCe9EOB7EcA1lg,4,5,1
m9x3lP68vCe9EOB7EcA1lg,5,5,0
nlU0Gp7KCN2hjIzcTdWy0w,3,2,1
5zzuzWbt9_YrL95EIHobLA,4,4,0
dAcaMSkrpYUZocqrLvOzRQ,5,5,0
dAcaMSkrpYUZocqrLvOzRQ,5,4,1
Rmw9HB35S9qobQKN6bXgmA,4,5,1
Rmw9HB35S9qobQKN6bXgmA,1,1,0
lag81XHoHW4abcjLNKYw0Q,1,1,0
XdhJ7PjfMjBmZwvKikWlkA,4,3,1
XdhJ7PjfMjBmZwvKikWlkA,5,5,0
XdhJ7PjfMjBmZwvKikWlkA,4,5,1
XdhJ7PjfMjBmZwvKikWlkA,4,1,9
ogcWPQvYDGlCHLkGOBjv4A,5,2,9
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,4,1,9
8Syk4yZRivDlVUdXxIPutQ,5,4,1
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,4,5,1
8Syk4yZRivDlVUdXxIPutQ,4,4,0
8Syk4yZRivDlVUdXxIPutQ,1,1,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
5zzuzWbt9_YrL95EIHobLA,5,4,1
5zzuzWbt9_YrL95EIHobLA,1,2,1
5zzuzWbt9_YrL95EIHobLA,5,5,0
5zzuzWbt9_YrL95EIHobLA,5,4,1
FB2iUwS4-LMLBQVyLZmZfQ,2,2,0
FB2iUwS4-LMLBQVyLZmZfQ,3,2,1
FB2iUwS4-LMLBQVyLZmZfQ,4,3,1
FB2iUwS4-LMLBQVyLZmZfQ,5,5,0
FB2iUwS4-LMLBQVyLZmZfQ,3,3,0
FB2iUwS4-LMLBQVyLZmZfQ,1,1,0
FB2iUwS4-LMLBQVyLZmZfQ,1,1,0
FB2iUwS4-LMLBQVyLZmZfQ,5,4,1
FB2iUwS4-LMLBQVyLZmZfQ,5,4,1
w6WOclNdCBYgUQXGyNAYGw,4,5,1
w6WOclNdCBYgUQXGyNAYGw,4,2,4
w6WOclNdCBYgUQXGyNAYGw,4,3,1
8Syk4yZRivDlVUdXxIPutQ,4,3,1
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,4,5,1
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,4,1
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,3,4
8Syk4yZRivDlVUdXxIPutQ,3,3,0
8Syk4yZRivDlVUdXxIPutQ,4,3,1
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
8Syk4yZRivDlVUdXxIPutQ,5,5,0
dAcaMSkrpYUZocqrLvOzRQ,5,3,4
dAcaMSkrpYUZocqrLvOzRQ,4,4,0
dAcaMSkrpYUZocqrLvOzRQ,4,4,0
dAcaMSkrpYUZocqrLvOzRQ,4,5,1
dAcaMSkrpYUZocqrLvOzRQ,5,4,1
dAcaMSkrpYUZocqrLvOzRQ,1,3,4
dAcaMSkrpYUZocqrLvOzRQ,5,5,0
dAcaMSkrpYUZocqrLvOzRQ,2,2,0
dAcaMSkrpYUZocqrLvOzRQ,3,3,0
dAcaMSkrpYUZocqrLvOzRQ,4,4,0
dAcaMSkrpYUZocqrLvOzRQ,5,5,0
dAcaMSkrpYUZocqrLvOzRQ,3,4,1
dAcaMSkrpYUZocqrLvOzRQ,4,3,1
